fecha;producto;presentacion;unidades (kg);ciudad;precio_minimo;precio_maximo;categoria
2025-01-12;Manzana;Caja;23;Bogotá;3408;3592;Otros
2025-01-12;Banana;Bolsa;26;Boyacá;2162;2317;Otros
2025-01-12;Banana;Bolsa;92;Sogamoso;2707;2873;Otros
2025-01-12;Banana;Bolsa;69;Tunja;3057;3119;Otros
2025-01-12;Banana;Bolsa;28;Bogotá;2574;2730;Otros
2025-01-12;Naranja;Unidad;23;Boyacá;2759;2925;Otros
2025-01-12;Naranja;Unidad;30;Sogamoso;2736;2811;Otros
2025-01-12;Naranja;Unidad;16;Tunja;2677;2856;Otros
2025-01-12;Naranja;Unidad;6;Bogotá;3035;3130;Otros
2025-01-12;Pera;Caja;50;Boyacá;3790;3911;Otros
2025-01-12;Pera;Caja;92;Sogamoso;3611;3734;Otros
2025-01-12;Pera;Caja;17;Tunja;2517;2636;Otros
2025-01-12;Pera;Caja;78;Bogotá;3516;3715;Otros
2025-02-01;Plátano Guineo;Kilogramo;30;Boyacá;2329;2465;Otros
2025-02-01;Plátano Guineo;Kilogramo;72;Sogamoso;3064;3181;Otros
2025-02-01;Plátano Guineo;Kilogramo;50;Tunja;2600;2754;Otros
2025-02-01;Plátano Guineo;Kilogramo;73;Bogotá;2948;3116;Otros
2025-02-01;Plátano Hartón Maduro;Bolsa;85;Boyacá;79074;79199;Otros
2025-02-01;Plátano Hartón Maduro;Bolsa;93;Sogamoso;73406;73594;Otros
2025-02-01;Plátano Hartón Maduro;Bolsa;11;Tunja;76185;76376;Otros
2025-02-01;Plátano Hartón Maduro;Bolsa;64;Bogotá;80626;80813;Otros
2025-02-01;Plátano Hartón Verde;Bolsa;31;Boyacá;75429;75498;Otros
2025-02-01;Plátano Hartón Verde;Bolsa;44;Sogamoso;74834;74945;Otros
2025-02-01;Plátano Hartón Verde;Bolsa;73;Tunja;76656;76734;Otros
2025-02-01;Plátano Hartón Verde;Bolsa;32;Bogotá;74150;74318;Otros
2025-02-01;Plátano Hartón Verde Llanero;Canastilla;35;Boyacá;99427;99496;Otros
2025-02-01;Plátano Hartón Verde Llanero;Canastilla;84;Sogamoso;93775;93832;Otros
2025-02-01;Plátano Hartón Verde Llanero;Canastilla;99;Tunja;93630;93790;Otros
2025-02-01;Plátano Hartón Verde Llanero;Canastilla;16;Bogotá;79439;79557;Otros
2025-02-01;Papa R-12 Negra;Bulto;53;Boyacá;38060;38232;Tuberculo
2025-02-01;Papa R-12 Negra;Bulto;33;Sogamoso;38168;38232;Tuberculo
2025-02-01;Papa R-12 Negra;Bulto;14;Tunja;36332;36502;Tuberculo
2025-02-01;Papa R-12 Negra;Bulto;90;Bogotá;38167;38323;Tuberculo
2025-02-01;Papa R-12 Roja;Bulto;52;Boyacá;38056;38182;Tuberculo
2025-02-01;Papa R-12 Roja;Bulto;97;Sogamoso;37493;37635;Tuberculo
2025-02-01;Papa R-12 Roja;Bulto;53;Tunja;38128;38320;Tuberculo
2025-02-01;Papa R-12 Roja;Bulto;59;Bogotá;38359;38545;Tuberculo
2025-02-01;Papa Criolla Limpia;Bulto;26;Boyacá;262242;262353;Tuberculo
2025-02-01;Papa Criolla Limpia;Bulto;84;Sogamoso;260086;260219;Tuberculo
2025-02-01;Papa Criolla Limpia;Bulto;5;Tunja;271814;271907;Tuberculo
2025-02-01;Papa Criolla Limpia;Bulto;25;Bogotá;238591;238654;Tuberculo
2025-02-01;Papa Criolla Sucia;Bulto;86;Boyacá;172605;172756;Tuberculo
2025-02-01;Papa Criolla Sucia;Bulto;42;Sogamoso;170867;170936;Tuberculo
2025-02-01;Papa Criolla Sucia;Bulto;99;Tunja;172036;172102;Tuberculo
2025-02-01;Papa Criolla Sucia;Bulto;28;Bogotá;159537;159636;Tuberculo
2025-02-01;Papa Parda Pastusa;Bulto;95;Boyacá;45888;46086;Tuberculo
2025-02-01;Papa Parda Pastusa;Bulto;58;Sogamoso;46942;47086;Tuberculo
2025-02-01;Papa Parda Pastusa;Bulto;93;Tunja;48197;48292;Tuberculo
2025-02-01;Papa Parda Pastusa;Bulto;61;Bogotá;50033;50211;Tuberculo
2025-02-01;Papa Sabanera;Bulto;21;Boyacá;127246;127368;Tuberculo
2025-02-01;Papa Sabanera;Bulto;56;Sogamoso;129236;129286;Tuberculo
2025-02-01;Papa Sabanera;Bulto;21;Tunja;128435;128547;Tuberculo
2025-02-01;Papa Sabanera;Bulto;15;Bogotá;130584;130669;Tuberculo
2025-02-01;Papa Superior;Bulto;29;Boyacá;58103;58296;Tuberculo
2025-02-01;Papa Superior;Bulto;89;Sogamoso;54610;54700;Tuberculo
2025-02-01;Papa Superior;Bulto;65;Tunja;50029;50126;Tuberculo
2025-02-01;Papa Superior;Bulto;82;Bogotá;57582;57761;Tuberculo
2025-02-01;Papa Única;Bulto;80;Boyacá;33863;34001;Tuberculo
2025-02-01;Papa Única;Bulto;33;Sogamoso;32282;32409;Tuberculo
2025-02-01;Papa Única;Bulto;24;Tunja;32071;32233;Tuberculo
2025-02-01;Papa Única;Bulto;36;Bogotá;28707;28766;Tuberculo
2025-02-01;Yuca Llanera;Bolsa;36;Boyacá;113970;114153;Tuberculo
2025-02-01;Yuca Llanera;Bolsa;92;Sogamoso;117918;118102;Tuberculo
2025-02-01;Yuca Llanera;Bolsa;12;Tunja;115057;115131;Tuberculo
2025-02-01;Yuca Llanera;Bolsa;81;Bogotá;118339;118421;Tuberculo
2025-02-01;Arveja Verde En Vaina;Bulto;87;Boyacá;213385;213571;Otros
2025-02-01;Arveja Verde En Vaina;Bulto;67;Sogamoso;230571;230764;Otros
2025-02-01;Arveja Verde En Vaina;Bulto;89;Tunja;190607;190682;Otros
2025-02-01;Arveja Verde En Vaina;Bulto;38;Bogotá;200827;201018;Otros
2025-02-01;Arveja Verde En Vaina Pastusa;Bulto;47;Boyacá;175667;175863;Otros
2025-02-01;Arveja Verde En Vaina Pastusa;Bulto;66;Sogamoso;148995;149086;Otros
2025-02-01;Arveja Verde En Vaina Pastusa;Bulto;38;Tunja;158320;158465;Otros
2025-02-01;Arveja Verde En Vaina Pastusa;Bulto;30;Bogotá;168607;168726;Otros
2025-02-01;Frijol Verde Cargamanto;Bulto;38;Boyacá;217826;217949;Otros
2025-02-01;Frijol Verde Cargamanto;Bulto;57;Sogamoso;212273;212432;Otros
2025-02-01;Frijol Verde Cargamanto;Bulto;79;Tunja;209216;209369;Otros
2025-02-01;Frijol Verde Cargamanto;Bulto;29;Bogotá;221969;222066;Otros
2025-02-01;Habichuela;Bulto;94;Boyacá;224271;224458;Verdura
2025-02-01;Habichuela;Bulto;19;Sogamoso;230009;230125;Verdura
2025-02-01;Habichuela;Bulto;36;Tunja;232837;232914;Verdura
2025-02-01;Habichuela;Bulto;96;Bogotá;229052;229222;Verdura
2025-02-01;Ahuyama;Kilogramo;80;Boyacá;2886;2984;Verdura
2025-02-01;Ahuyama;Kilogramo;91;Sogamoso;2928;3102;Verdura
2025-02-01;Ahuyama;Kilogramo;76;Tunja;2751;2949;Verdura
2025-02-01;Ahuyama;Kilogramo;33;Bogotá;2295;2397;Verdura
2025-02-01;Ahuyamin (Sakata);Bulto;40;Boyacá;54652;54797;Otros
2025-02-01;Ahuyamin (Sakata);Bulto;45;Sogamoso;57361;57541;Otros
2025-02-01;Ahuyamin (Sakata);Bulto;22;Tunja;59164;59215;Otros
2025-02-01;Ahuyamin (Sakata);Bulto;75;Bogotá;59968;60091;Otros
2025-02-01;Ajo;Atado/Manojo;33;Boyacá;58423;58611;Verdura
2025-02-01;Ajo;Atado/Manojo;38;Sogamoso;54829;54905;Verdura
2025-02-01;Ajo;Atado/Manojo;7;Tunja;57822;57965;Verdura
2025-02-01;Ajo;Atado/Manojo;8;Bogotá;55488;55620;Verdura
2025-02-01;Ajo Importado;Caja De Cartón;3;Boyacá;68941;69111;Verdura
2025-02-01;Ajo Importado;Caja De Cartón;42;Sogamoso;66601;66700;Verdura
2025-02-01;Ajo Importado;Caja De Cartón;18;Tunja;72059;72138;Verdura
2025-02-01;Ajo Importado;Caja De Cartón;77;Bogotá;75099;75187;Verdura
2025-02-01;Berenjena;Kilogramo;12;Boyacá;4522;4703;Otros
2025-02-01;Berenjena;Kilogramo;36;Sogamoso;4595;4692;Otros
2025-02-01;Berenjena;Kilogramo;14;Tunja;4187;4313;Otros
2025-02-01;Berenjena;Kilogramo;9;Bogotá;4101;4171;Otros
2025-02-01;Calabacín;Bolsa;72;Boyacá;7738;7871;Otros
2025-02-01;Calabacín;Bolsa;48;Sogamoso;7050;7226;Otros
2025-02-01;Calabacín;Bolsa;41;Tunja;7497;7613;Otros
2025-02-01;Calabacín;Bolsa;74;Bogotá;7707;7840;Otros
2025-02-01;Chócolo Mazorca;Bulto;66;Boyacá;199799;199945;Otros
2025-02-01;Chócolo Mazorca;Bulto;6;Sogamoso;172683;172750;Otros
2025-02-01;Chócolo Mazorca;Bulto;73;Tunja;170675;170728;Otros
2025-02-01;Chócolo Mazorca;Bulto;20;Bogotá;169430;169507;Otros
2025-02-01;Cidra;Kilogramo;40;Boyacá;2353;2425;Otros
2025-02-01;Cidra;Kilogramo;57;Sogamoso;2683;2779;Otros
2025-02-01;Cidra;Kilogramo;13;Tunja;2208;2273;Otros
2025-02-01;Cidra;Kilogramo;37;Bogotá;2397;2563;Otros
2025-02-01;Pepino Cohombro;Kilogramo;10;Boyacá;3638;3761;Verdura
2025-02-01;Pepino Cohombro;Kilogramo;54;Sogamoso;3934;4096;Verdura
2025-02-01;Pepino Cohombro;Kilogramo;98;Tunja;4422;4530;Verdura
2025-02-01;Pepino Cohombro;Kilogramo;13;Bogotá;3771;3832;Verdura
2025-02-01;Pepino De Rellenar (Caja);Caja De Cartón;50;Boyacá;32656;32824;Verdura
2025-02-01;Pepino De Rellenar (Caja);Caja De Cartón;57;Sogamoso;31814;31871;Verdura
2025-02-01;Pepino De Rellenar (Caja);Caja De Cartón;63;Tunja;35240;35302;Verdura
2025-02-01;Pepino De Rellenar (Caja);Caja De Cartón;9;Bogotá;30823;30924;Verdura
2025-02-01;Pepino De Rellenar (Canastilla);Canastilla;62;Boyacá;40409;40553;Verdura
2025-02-01;Pepino De Rellenar (Canastilla);Canastilla;45;Sogamoso;37137;37239;Verdura
2025-02-01;Pepino De Rellenar (Canastilla);Canastilla;63;Tunja;37615;37811;Verdura
2025-02-01;Pepino De Rellenar (Canastilla);Canastilla;67;Bogotá;38926;39021;Verdura
2025-02-01;Pimentón;Kilogramo;94;Boyacá;6699;6894;Otros
2025-02-01;Pimentón;Kilogramo;12;Sogamoso;5743;5841;Otros
2025-02-01;Pimentón;Kilogramo;23;Tunja;5356;5493;Otros
2025-02-01;Pimentón;Kilogramo;89;Bogotá;6365;6469;Otros
2025-02-01;Remolacha;Bulto;25;Boyacá;81408;81570;Verdura
2025-02-01;Remolacha;Bulto;38;Sogamoso;83283;83340;Verdura
2025-02-01;Remolacha;Bulto;74;Tunja;80597;80696;Verdura
2025-02-01;Remolacha;Bulto;9;Bogotá;73409;73525;Verdura
2025-02-01;Rábano Rojo;Atado/Manojo;53;Boyacá;9584;9686;Otros
2025-02-01;Rábano Rojo;Atado/Manojo;28;Sogamoso;9815;9978;Otros
2025-02-01;Rábano Rojo;Atado/Manojo;63;Tunja;9531;9710;Otros
2025-02-01;Rábano Rojo;Atado/Manojo;64;Bogotá;10293;10378;Otros
2025-02-01;Zanahoria;Bulto;5;Boyacá;138248;138319;Verdura
2025-02-01;Zanahoria;Bulto;74;Sogamoso;149879;149974;Verdura
2025-02-01;Zanahoria;Bulto;40;Tunja;134020;134097;Verdura
2025-02-01;Zanahoria;Bulto;87;Bogotá;135259;135343;Verdura
2025-02-01;Cebolla Cabezona Blanca;Bulto;1;Boyacá;81992;82111;Verdura
2025-02-01;Cebolla Cabezona Blanca;Bulto;55;Sogamoso;83377;83567;Verdura
2025-02-01;Cebolla Cabezona Blanca;Bulto;97;Tunja;82779;82845;Verdura
2025-02-01;Cebolla Cabezona Blanca;Bulto;68;Bogotá;76043;76121;Verdura
2025-02-01;Cebolla Cabezona Roja;Bulto;55;Boyacá;102476;102659;Verdura
2025-02-01;Cebolla Cabezona Roja;Bulto;98;Sogamoso;109065;109121;Verdura
2025-02-01;Cebolla Cabezona Roja;Bulto;46;Tunja;106253;106440;Verdura
2025-02-01;Cebolla Cabezona Roja;Bulto;4;Bogotá;108762;108902;Verdura
2025-02-01;Cebolla Lunaquita Aquitania;Atado/Manojo;78;Boyacá;87633;87793;Verdura
2025-02-01;Cebolla Lunaquita Aquitania;Atado/Manojo;37;Sogamoso;82325;82377;Verdura
2025-02-01;Cebolla Lunaquita Aquitania;Atado/Manojo;99;Tunja;84772;84897;Verdura
2025-02-01;Cebolla Lunaquita Aquitania;Atado/Manojo;8;Bogotá;83026;83158;Verdura
2025-02-01;Cebolla Puerro;Atado/Manojo;9;Boyacá;45089;45284;Verdura
2025-02-01;Cebolla Puerro;Atado/Manojo;42;Sogamoso;43965;44055;Verdura
2025-02-01;Cebolla Puerro;Atado/Manojo;70;Tunja;49445;49571;Verdura
2025-02-01;Cebolla Puerro;Atado/Manojo;54;Bogotá;42701;42847;Verdura
2025-02-01;Tomate Chonto;Canastilla;85;Boyacá;36863;36922;Verdura
2025-02-01;Tomate Chonto;Canastilla;87;Sogamoso;38215;38308;Verdura
2025-02-01;Tomate Chonto;Canastilla;2;Tunja;40394;40573;Verdura
2025-02-01;Tomate Chonto;Canastilla;19;Bogotá;39211;39340;Verdura
2025-02-01;Tomate Larga Vida;Canastilla;89;Boyacá;54648;54699;Verdura
2025-02-01;Tomate Larga Vida;Canastilla;94;Sogamoso;55187;55374;Verdura
2025-02-01;Tomate Larga Vida;Canastilla;19;Tunja;56090;56253;Verdura
2025-02-01;Tomate Larga Vida;Canastilla;56;Bogotá;54123;54267;Verdura
2025-02-01;Acelga;Atado/Manojo;45;Boyacá;9698;9896;Otros
2025-02-01;Acelga;Atado/Manojo;55;Sogamoso;10404;10510;Otros
2025-02-01;Acelga;Atado/Manojo;41;Tunja;8407;8513;Otros
2025-02-01;Acelga;Atado/Manojo;58;Bogotá;10433;10574;Otros
2025-02-01;Apio;Atado/Manojo;36;Boyacá;10351;10512;Otros
2025-02-01;Apio;Atado/Manojo;20;Sogamoso;10597;10659;Otros
2025-02-01;Apio;Atado/Manojo;75;Tunja;11323;11474;Otros
2025-02-01;Apio;Atado/Manojo;56;Bogotá;9811;9905;Otros
2025-02-01;Manzana;Caja;60;Boyacá;3180;3324;Otros
2025-02-01;Manzana;Caja;92;Sogamoso;3902;4053;Otros
2025-02-01;Manzana;Caja;83;Tunja;3982;4059;Otros
2025-02-01;Manzana;Caja;4;Bogotá;3241;3308;Otros
2025-02-01;Banana;Bolsa;63;Boyacá;2728;2830;Otros
2025-02-01;Banana;Bolsa;76;Sogamoso;2854;2928;Otros
2025-02-01;Banana;Bolsa;99;Tunja;2905;3077;Otros
2025-02-01;Banana;Bolsa;73;Bogotá;2825;3007;Otros
2025-02-01;Naranja;Unidad;4;Boyacá;2410;2515;Otros
2025-02-01;Naranja;Unidad;45;Sogamoso;3236;3288;Otros
2025-02-01;Naranja;Unidad;22;Tunja;2128;2293;Otros
2025-02-01;Naranja;Unidad;84;Bogotá;3291;3370;Otros
2025-02-01;Pera;Caja;80;Boyacá;3626;3734;Otros
2025-02-01;Pera;Caja;51;Sogamoso;3208;3380;Otros
2025-02-01;Pera;Caja;9;Tunja;3036;3094;Otros
2025-02-01;Pera;Caja;24;Bogotá;2902;2990;Otros
2025-02-02;Plátano Guineo;Kilogramo;75;Boyacá;2879;2938;Otros
2025-02-02;Plátano Guineo;Kilogramo;24;Sogamoso;2382;2514;Otros
2025-02-02;Plátano Guineo;Kilogramo;59;Tunja;2923;3031;Otros
2025-02-02;Plátano Guineo;Kilogramo;67;Bogotá;2995;3085;Otros
2025-02-02;Plátano Hartón Maduro;Bolsa;56;Boyacá;79335;79454;Otros
2025-02-02;Plátano Hartón Maduro;Bolsa;11;Sogamoso;85237;85398;Otros
2025-02-02;Plátano Hartón Maduro;Bolsa;27;Tunja;74096;74199;Otros
2025-02-02;Plátano Hartón Maduro;Bolsa;55;Bogotá;79071;79240;Otros
2025-02-02;Plátano Hartón Verde;Bolsa;21;Boyacá;75064;75171;Otros
2025-02-02;Plátano Hartón Verde;Bolsa;48;Sogamoso;76581;76684;Otros
2025-02-02;Plátano Hartón Verde;Bolsa;18;Tunja;70245;70313;Otros
2025-02-02;Plátano Hartón Verde;Bolsa;86;Bogotá;72193;72357;Otros
2025-02-02;Plátano Hartón Verde Llanero;Canastilla;43;Boyacá;84422;84544;Otros
2025-02-02;Plátano Hartón Verde Llanero;Canastilla;47;Sogamoso;88383;88517;Otros
2025-02-02;Plátano Hartón Verde Llanero;Canastilla;28;Tunja;84752;84844;Otros
2025-02-02;Plátano Hartón Verde Llanero;Canastilla;10;Bogotá;93245;93388;Otros
2025-02-02;Papa R-12 Negra;Bulto;30;Boyacá;38623;38782;Tuberculo
2025-02-02;Papa R-12 Negra;Bulto;63;Sogamoso;37552;37708;Tuberculo
2025-02-02;Papa R-12 Negra;Bulto;71;Tunja;41556;41651;Tuberculo
2025-02-02;Papa R-12 Negra;Bulto;36;Bogotá;37550;37625;Tuberculo
2025-02-02;Papa R-12 Roja;Bulto;10;Boyacá;37823;37951;Tuberculo
2025-02-02;Papa R-12 Roja;Bulto;86;Sogamoso;33937;34031;Tuberculo
2025-02-02;Papa R-12 Roja;Bulto;50;Tunja;36009;36158;Tuberculo
2025-02-02;Papa R-12 Roja;Bulto;15;Bogotá;36709;36772;Tuberculo
2025-02-02;Papa Criolla Limpia;Bulto;31;Boyacá;252873;252942;Tuberculo
2025-02-02;Papa Criolla Limpia;Bulto;99;Sogamoso;260970;261098;Tuberculo
2025-02-02;Papa Criolla Limpia;Bulto;88;Tunja;243889;244013;Tuberculo
2025-02-02;Papa Criolla Limpia;Bulto;8;Bogotá;235191;235307;Tuberculo
2025-02-02;Papa Criolla Sucia;Bulto;19;Boyacá;155114;155214;Tuberculo
2025-02-02;Papa Criolla Sucia;Bulto;80;Sogamoso;172931;173034;Tuberculo
2025-02-02;Papa Criolla Sucia;Bulto;17;Tunja;168855;168952;Tuberculo
2025-02-02;Papa Criolla Sucia;Bulto;84;Bogotá;151084;151140;Tuberculo
2025-02-02;Papa Parda Pastusa;Bulto;14;Boyacá;50845;51027;Tuberculo
2025-02-02;Papa Parda Pastusa;Bulto;20;Sogamoso;51353;51456;Tuberculo
2025-02-02;Papa Parda Pastusa;Bulto;55;Tunja;49179;49359;Tuberculo
2025-02-02;Papa Parda Pastusa;Bulto;48;Bogotá;48579;48699;Tuberculo
2025-02-02;Papa Sabanera;Bulto;22;Boyacá;125341;125528;Tuberculo
2025-02-02;Papa Sabanera;Bulto;71;Sogamoso;130064;130140;Tuberculo
2025-02-02;Papa Sabanera;Bulto;79;Tunja;119930;120059;Tuberculo
2025-02-02;Papa Sabanera;Bulto;26;Bogotá;132670;132800;Tuberculo
2025-02-02;Papa Superior;Bulto;87;Boyacá;55332;55504;Tuberculo
2025-02-02;Papa Superior;Bulto;96;Sogamoso;59835;59977;Tuberculo
2025-02-02;Papa Superior;Bulto;3;Tunja;57680;57844;Tuberculo
2025-02-02;Papa Superior;Bulto;49;Bogotá;56310;56460;Tuberculo
2025-02-02;Papa Única;Bulto;20;Boyacá;29786;29985;Tuberculo
2025-02-02;Papa Única;Bulto;6;Sogamoso;32481;32592;Tuberculo
2025-02-02;Papa Única;Bulto;98;Tunja;34710;34777;Tuberculo
2025-02-02;Papa Única;Bulto;45;Bogotá;30149;30309;Tuberculo
2025-02-02;Yuca Llanera;Bolsa;80;Boyacá;110933;111000;Tuberculo
2025-02-02;Yuca Llanera;Bolsa;54;Sogamoso;123781;123942;Tuberculo
2025-02-02;Yuca Llanera;Bolsa;97;Tunja;117989;118043;Tuberculo
2025-02-02;Yuca Llanera;Bolsa;36;Bogotá;123273;123376;Tuberculo
2025-02-02;Arveja Verde En Vaina;Bulto;88;Boyacá;193896;194054;Otros
2025-02-02;Arveja Verde En Vaina;Bulto;4;Sogamoso;214304;214427;Otros
2025-02-02;Arveja Verde En Vaina;Bulto;65;Tunja;219118;219234;Otros
2025-02-02;Arveja Verde En Vaina;Bulto;31;Bogotá;198910;199084;Otros
2025-02-02;Arveja Verde En Vaina Pastusa;Bulto;87;Boyacá;171650;171743;Otros
2025-02-02;Arveja Verde En Vaina Pastusa;Bulto;24;Sogamoso;166259;166433;Otros
2025-02-02;Arveja Verde En Vaina Pastusa;Bulto;3;Tunja;172614;172712;Otros
2025-02-02;Arveja Verde En Vaina Pastusa;Bulto;58;Bogotá;171733;171860;Otros
2025-02-02;Frijol Verde Cargamanto;Bulto;97;Boyacá;200959;201128;Otros
2025-02-02;Frijol Verde Cargamanto;Bulto;31;Sogamoso;215055;215172;Otros
2025-02-02;Frijol Verde Cargamanto;Bulto;98;Tunja;219109;219182;Otros
2025-02-02;Frijol Verde Cargamanto;Bulto;77;Bogotá;205938;206031;Otros
2025-02-02;Habichuela;Bulto;94;Boyacá;221044;221135;Verdura
2025-02-02;Habichuela;Bulto;78;Sogamoso;230651;230740;Verdura
2025-02-02;Habichuela;Bulto;48;Tunja;230547;230601;Verdura
2025-02-02;Habichuela;Bulto;96;Bogotá;236287;236342;Verdura
2025-02-02;Ahuyama;Kilogramo;14;Boyacá;2128;2239;Verdura
2025-02-02;Ahuyama;Kilogramo;27;Sogamoso;2376;2479;Verdura
2025-02-02;Ahuyama;Kilogramo;90;Tunja;2818;2893;Verdura
2025-02-02;Ahuyama;Kilogramo;8;Bogotá;1903;1997;Verdura
2025-02-02;Ahuyamin (Sakata);Bulto;93;Boyacá;61532;61684;Otros
2025-02-02;Ahuyamin (Sakata);Bulto;65;Sogamoso;61430;61602;Otros
2025-02-02;Ahuyamin (Sakata);Bulto;29;Tunja;60010;60122;Otros
2025-02-02;Ahuyamin (Sakata);Bulto;33;Bogotá;53781;53859;Otros
2025-02-02;Ajo;Atado/Manojo;37;Boyacá;55371;55562;Verdura
2025-02-02;Ajo;Atado/Manojo;5;Sogamoso;53517;53691;Verdura
2025-02-02;Ajo;Atado/Manojo;53;Tunja;60018;60187;Verdura
2025-02-02;Ajo;Atado/Manojo;73;Bogotá;53182;53337;Verdura
2025-02-02;Ajo Importado;Caja De Cartón;26;Boyacá;75161;75268;Verdura
2025-02-02;Ajo Importado;Caja De Cartón;32;Sogamoso;65246;65388;Verdura
2025-02-02;Ajo Importado;Caja De Cartón;49;Tunja;65754;65836;Verdura
2025-02-02;Ajo Importado;Caja De Cartón;50;Bogotá;72854;72907;Verdura
2025-02-02;Berenjena;Kilogramo;84;Boyacá;4830;4981;Otros
2025-02-02;Berenjena;Kilogramo;28;Sogamoso;4251;4431;Otros
2025-02-02;Berenjena;Kilogramo;6;Tunja;4162;4272;Otros
2025-02-02;Berenjena;Kilogramo;65;Bogotá;4332;4515;Otros
2025-02-02;Calabacín;Bolsa;24;Boyacá;7687;7765;Otros
2025-02-02;Calabacín;Bolsa;96;Sogamoso;7192;7251;Otros
2025-02-02;Calabacín;Bolsa;35;Tunja;6957;7102;Otros
2025-02-02;Calabacín;Bolsa;12;Bogotá;6612;6665;Otros
2025-02-02;Chócolo Mazorca;Bulto;90;Boyacá;175281;175395;Otros
2025-02-02;Chócolo Mazorca;Bulto;82;Sogamoso;172686;172840;Otros
2025-02-02;Chócolo Mazorca;Bulto;53;Tunja;170841;171005;Otros
2025-02-02;Chócolo Mazorca;Bulto;28;Bogotá;169085;169150;Otros
2025-02-02;Cidra;Kilogramo;21;Boyacá;2103;2184;Otros
2025-02-02;Cidra;Kilogramo;38;Sogamoso;2407;2570;Otros
2025-02-02;Cidra;Kilogramo;38;Tunja;2337;2507;Otros
2025-02-02;Cidra;Kilogramo;3;Bogotá;1959;2062;Otros
2025-02-02;Pepino Cohombro;Kilogramo;40;Boyacá;4412;4591;Verdura
2025-02-02;Pepino Cohombro;Kilogramo;42;Sogamoso;3709;3852;Verdura
2025-02-02;Pepino Cohombro;Kilogramo;21;Tunja;3975;4148;Verdura
2025-02-02;Pepino Cohombro;Kilogramo;2;Bogotá;3464;3604;Verdura
2025-02-02;Pepino De Rellenar (Caja);Caja De Cartón;59;Boyacá;33857;33922;Verdura
2025-02-02;Pepino De Rellenar (Caja);Caja De Cartón;70;Sogamoso;30811;30968;Verdura
2025-02-02;Pepino De Rellenar (Caja);Caja De Cartón;23;Tunja;32359;32524;Verdura
2025-02-02;Pepino De Rellenar (Caja);Caja De Cartón;22;Bogotá;33472;33527;Verdura
2025-02-02;Pepino De Rellenar (Canastilla);Canastilla;32;Boyacá;37054;37164;Verdura
2025-02-02;Pepino De Rellenar (Canastilla);Canastilla;77;Sogamoso;40090;40266;Verdura
2025-02-02;Pepino De Rellenar (Canastilla);Canastilla;86;Tunja;38770;38822;Verdura
2025-02-02;Pepino De Rellenar (Canastilla);Canastilla;9;Bogotá;40719;40815;Verdura
2025-02-02;Pimentón;Kilogramo;85;Boyacá;6371;6443;Otros
2025-02-02;Pimentón;Kilogramo;3;Sogamoso;5664;5842;Otros
2025-02-02;Pimentón;Kilogramo;67;Tunja;6251;6367;Otros
2025-02-02;Pimentón;Kilogramo;55;Bogotá;6176;6357;Otros
2025-02-02;Remolacha;Bulto;31;Boyacá;83793;83873;Verdura
2025-02-02;Remolacha;Bulto;63;Sogamoso;90387;90502;Verdura
2025-02-02;Remolacha;Bulto;31;Tunja;82959;83102;Verdura
2025-02-02;Remolacha;Bulto;97;Bogotá;80509;80641;Verdura
2025-02-02;Rábano Rojo;Atado/Manojo;46;Boyacá;8919;9014;Otros
2025-02-02;Rábano Rojo;Atado/Manojo;1;Sogamoso;9461;9606;Otros
2025-02-02;Rábano Rojo;Atado/Manojo;25;Tunja;10118;10225;Otros
2025-02-02;Rábano Rojo;Atado/Manojo;56;Bogotá;9514;9697;Otros
2025-02-02;Zanahoria;Bulto;89;Boyacá;144698;144785;Verdura
2025-02-02;Zanahoria;Bulto;3;Sogamoso;143464;143625;Verdura
2025-02-02;Zanahoria;Bulto;5;Tunja;134254;134351;Verdura
2025-02-02;Zanahoria;Bulto;49;Bogotá;130656;130739;Verdura
2025-02-02;Cebolla Cabezona Blanca;Bulto;80;Boyacá;77992;78155;Verdura
2025-02-02;Cebolla Cabezona Blanca;Bulto;92;Sogamoso;79710;79793;Verdura
2025-02-02;Cebolla Cabezona Blanca;Bulto;51;Tunja;76615;76800;Verdura
2025-02-02;Cebolla Cabezona Blanca;Bulto;15;Bogotá;81268;81400;Verdura
2025-02-02;Cebolla Cabezona Roja;Bulto;59;Boyacá;110133;110264;Verdura
2025-02-02;Cebolla Cabezona Roja;Bulto;14;Sogamoso;100285;100372;Verdura
2025-02-02;Cebolla Cabezona Roja;Bulto;89;Tunja;112950;113064;Verdura
2025-02-02;Cebolla Cabezona Roja;Bulto;1;Bogotá;108429;108603;Verdura
2025-02-02;Cebolla Lunaquita Aquitania;Atado/Manojo;60;Boyacá;82870;82952;Verdura
2025-02-02;Cebolla Lunaquita Aquitania;Atado/Manojo;72;Sogamoso;82424;82499;Verdura
2025-02-02;Cebolla Lunaquita Aquitania;Atado/Manojo;42;Tunja;90294;90473;Verdura
2025-02-02;Cebolla Lunaquita Aquitania;Atado/Manojo;99;Bogotá;75480;75627;Verdura
2025-02-02;Cebolla Puerro;Atado/Manojo;70;Boyacá;47180;47344;Verdura
2025-02-02;Cebolla Puerro;Atado/Manojo;28;Sogamoso;42043;42239;Verdura
2025-02-02;Cebolla Puerro;Atado/Manojo;76;Tunja;45505;45613;Verdura
2025-02-02;Cebolla Puerro;Atado/Manojo;38;Bogotá;45676;45832;Verdura
